fwy,dir,sta_from,sta_to,mid_x,mid_y,x1,y1,x2,y2,speed_pm_mph,vol_day_veh,cell_euclidean_mid,cell_weighted_mid
10,E,717105,717110,13034.481392011585,551.4407903627679,12929.9086405569,549.4926903629405,13139.054143466268,553.3888903625952,50.320011839432695,8889.0,27,27
10,E,717110,717114,13444.565188941659,557.1737703629266,13139.054143466268,553.3888903625952,13750.076234417049,560.9586503632579,47.44508431471512,9000.0,27,27
10,E,717114,718445,13846.5339928137,562.4058103631636,13750.076234417049,560.9586503632579,13942.991751210351,563.8529703630693,44.81060386814052,9102.5,27,27
10,E,718445,717123,14280.640013512962,568.584070362989,13942.991751210351,563.8529703630693,14618.288275815574,573.3151703629087,43.925690802772436,9375.0,41,41
10,E,717123,717127,15004.211525231498,580.3283303629992,14618.288275815574,573.3151703629087,15390.134774647422,587.3414903630896,52.517490833438174,8794.0,41,41
10,E,717127,717131,15510.891404303184,588.0094103629852,15390.134774647422,587.3414903630896,15631.648033958945,588.6773303628809,62.66403909278438,8055.5,41,41
10,E,717131,717133,15776.84185862009,589.9575103628126,15631.648033958945,588.6773303628809,15922.035683281236,591.2376903627444,64.20820969279393,8194.0,41,41
10,E,717133,717136,16494.557665120858,601.5904503627085,15922.035683281236,591.2376903627444,17067.07964696048,611.9432103626724,63.1795101401144,7851.5,41,41
10,E,717136,716126,17272.352085001105,592.0169303627545,17067.07964696048,611.9432103626724,17477.624523041733,572.0906503628364,63.7958354115721,7643.0,41,41
10,E,716126,717146,17989.74513609565,379.28441036277957,17477.624523041733,572.0906503628364,18501.86574914957,186.47817036272272,66.58399650146632,7802.5,17,17
10,E,717146,774440,18757.303598822564,156.47743036292908,18501.86574914957,186.47817036272272,19012.74144849556,126.47669036313545,67.17308821651986,7833.0,17,17
10,E,774440,717152,19342.22860982515,128.25781036298892,19012.74144849556,126.47669036313545,19671.715771154744,130.0389303628424,68.35742625946227,7662.0,17,17
10,E,717152,717155,20039.195854529327,75.88175036273725,19671.715771154744,130.0389303628424,20406.67593790391,21.724570362632107,67.080508001526,7828.5,17,17
10,E,717155,717156,20947.15291874694,-145.75636963729593,20406.67593790391,21.724570362632107,21487.629899589967,-313.237309637224,65.52882044540864,8181.5,17,17
10,E,717156,768173,21972.50073481774,-238.37460963719082,21487.629899589967,-313.237309637224,22457.371570045514,-163.51190963715766,63.68290457627166,8134.5,17,17
10,E,768173,775552,23013.1563787029,-71.78422963699177,22457.371570045514,-163.51190963715766,23568.941187360288,19.943450363174122,62.11175800531578,7901.0,17,17
10,E,775552,717165,23815.2957777579,59.796010363010055,23568.941187360288,19.943450363174122,24061.650368155515,99.64857036284599,65.58789923052598,9487.0,17,17
10,E,717165,775030,24213.022653439995,121.30031036275795,24061.650368155515,99.64857036284599,24364.394938724476,142.95205036266992,65.58789923052598,9487.0,17,17
10,E,775030,717174,25127.388717856535,265.57103036275396,24364.394938724476,142.95205036266992,25890.38249698859,388.19001036283794,59.67316245318352,8544.0,17,17
10,E,717174,764222,26321.537611120817,443.0151103628387,25890.38249698859,388.19001036283794,26752.692725253048,497.84021036283946,58.42623792159121,8801.5,17,17
10,E,764222,717179,27103.620067106,542.8134903627979,26752.692725253048,497.84021036283946,27454.547408958955,587.7867703627564,55.800014541355324,9098.5,17,17
10,E,717179,763695,27822.673003144664,604.3177903629413,27454.547408958955,587.7867703627564,28190.798597330377,620.8488103631262,54.543074511360366,9582.5,17,17
10,E,763695,717185,28559.800241903467,616.8412903629616,28190.798597330377,620.8488103631262,28928.801886476555,612.8337703627969,54.884684706362734,9269.0,17,17
10,E,717185,717190,29041.074659753078,611.3866103628912,28928.801886476555,612.8337703627969,29153.3474330296,609.9394503629856,53.979295627565136,8895.5,17,17
10,E,717190,716152,29474.212414234993,605.9319303628208,29153.3474330296,609.9394503629856,29795.07739544038,601.9244103626562,54.12210607980428,10926.5,17,17
10,E,716152,717195,30245.04453893516,596.3027503630074,29795.07739544038,601.9244103626562,30695.011682429937,590.6810903633586,56.94381356311389,11105.5,40,40
10,E,717195,717198,30778.605332512438,589.6235503632603,30695.011682429937,590.6810903633586,30862.19898259494,588.5660103631619,59.53737375698782,10266.5,40,40
10,E,717198,764217,31212.665245296055,583.6679303628728,30862.19898259494,588.5660103631619,31563.131507997172,578.7698503625836,60.54764344221353,11431.0,40,40
10,E,764217,717205,32037.305306921087,570.5878303626758,31563.131507997172,578.7698503625836,32511.479105845003,562.4058103627681,62.87927113501864,11337.5,24,24
10,E,717205,718118,32913.40180180206,560.5690303630552,32511.479105845003,562.4058103627681,33315.32449775911,558.7322503633422,62.55463882107621,10780.5,19,19
10,E,718118,717214,33628.76610463258,553.5002103631052,33315.32449775911,558.7322503633422,33942.20771150606,548.2681703628682,64.25077191723958,10201.5,19,19
10,E,717214,717219,34304.708140049595,477.6356303628331,33942.20771150606,548.2681703628682,34667.20856859312,407.00309036279805,68.71576617484946,10025.5,19,19
10,E,717219,718119,34798.47780289214,328.8564503627508,34667.20856859312,407.00309036279805,34929.74703719116,250.70981036270354,69.14992787684679,10036.5,19,19
10,E,718119,763479,36075.667051257784,198.33375036284735,34929.74703719116,250.70981036270354,37221.5870653244,145.95769036299117,67.5958796815556,9596.0,19,19
10,E,763479,717236,38289.492487035706,-99.39158963689579,37221.5870653244,145.95769036299117,39357.39790874701,-344.74086963678275,64.03971796202086,8691.0,19,19
10,E,717236,716181,39940.201955654295,-136.29416963706092,39357.39790874701,-344.74086963678275,40523.006002561575,72.15253036266091,61.2911329974292,8592.0,19,19
10,E,716181,717241,41257.22844266964,370.49013036283566,40523.006002561575,72.15253036266091,41991.4508827777,668.8277303630105,61.86287933004846,9594.0,19,19
10,E,717241,717243,42288.431963958865,670.8314903630928,41991.4508827777,668.8277303630105,42585.413045140034,672.8352503631752,63.40717431278574,10009.0,19,19
10,E,717243,716187,43023.7148861136,613.1120703628852,42585.413045140034,672.8352503631752,43462.01672708717,553.3888903625952,63.63769099419188,10205.0,19,19
10,E,716187,717247,43843.69804831315,502.014710362978,43462.01672708717,553.3888903625952,44225.37936953912,450.64053036336077,65.76202424529053,9880.5,19,19
10,E,717247,768328,44573.678560230604,576.8217503631518,44225.37936953912,450.64053036336077,44921.97775092209,703.0029703629427,66.48744858831162,9178.0,19,19
10,E,768328,717251,45201.66836393986,841.8190103628683,44921.97775092209,703.0029703629427,45481.358976957636,980.6350503627939,65.83824157462058,8427.0,20,20
10,E,717251,717254,45879.08585264039,1177.337490362901,45481.358976957636,980.6350503627939,46276.81272832314,1374.0399303630081,66.74025166348414,8767.5,20,20
10,E,717254,774729,46765.69495216527,1507.5126103629777,46276.81272832314,1374.0399303630081,47254.5771760074,1640.9852903629476,67.24759380962476,9434.0,20,20
10,E,774729,717257,47286.80660866459,1641.4862303628693,47254.5771760074,1640.9852903629476,47319.036041321786,1641.987170362791,63.082462462462466,6660.0,20,20
10,E,717257,717260,47826.315323289615,1651.8389903628333,47319.036041321786,1641.987170362791,48333.59460525744,1661.6908103628757,65.2334462658063,7813.0,20,20
10,E,717260,774744,48598.39236169706,1665.9209703628737,48333.59460525744,1661.6908103628757,48863.19011813666,1670.1511303628718,67.38443006915013,8966.0,20,20
10,W,759259,737232,-22179.74714952886,-5440.302549636954,-22354.54225568573,-5608.507069637032,-22004.952043371988,-5272.098029636875,59.697853200326364,5102.5,31,31
10,W,737232,764050,-21828.86591559155,-5106.4538696370555,-22004.952043371988,-5272.098029636875,-21652.77978781111,-4940.809709637236,61.248238143497616,5722.5,31,31
10,W,764050,737242,-21547.100446394114,-4883.368589637117,-21652.77978781111,-4940.809709637236,-21441.421104977122,-4825.927469636998,63.4227149072467,6271.5,31,31
10,W,737242,737258,-20785.489904714945,-4622.768469636976,-21441.421104977122,-4825.927469636998,-20129.55870445277,-4419.6094696369555,50.691625252177374,7479.5,31,31
10,W,737258,763490,-19980.860678244746,-4382.985189636878,-20129.55870445277,-4419.6094696369555,-19832.16265203672,-4346.360909636802,35.66258412531088,8738.5,31,31
10,W,763490,737269,-19631.50100550594,-4343.52224963685,-19832.16265203672,-4346.360909636802,-19430.839358975154,-4340.683589636898,35.97095786036499,8163.0,31,31
10,W,737269,764059,-18771.12730967487,-4174.649809636876,-19430.839358975154,-4340.683589636898,-18111.415260374582,-4008.6160296368535,41.89212598721458,7787.0,31,31
10,W,764059,718411,-17786.400566810527,-3955.794689636935,-18111.415260374582,-4008.6160296368535,-17461.385873246472,-3902.973349637017,45.171593043389215,7588.0,31,31
10,W,718411,737292,-17040.9277954181,-3893.5668096370364,-17461.385873246472,-3902.973349637017,-16620.469717589735,-3884.1602696370564,44.957891549804316,9621.5,31,31
10,W,737292,763325,-16377.434897079052,-3884.828189636952,-16620.469717589735,-3884.1602696370564,-16134.400076568369,-3885.496109636848,43.824291428560635,10880.0,31,31
10,W,763325,716032,-15922.211451262647,-3941.1561096371133,-16134.400076568369,-3885.496109636848,-15710.022825956927,-3996.816109637379,44.962002535310376,10225.0,31,31
10,W,716032,763341,-15322.992986578036,-4061.8826496372294,-15710.022825956927,-3996.816109637379,-14935.963147199147,-4126.94918963708,42.32443528795115,10628.5,31,31
10,W,763341,718099,-14470.042665078883,-4114.370029637201,-14935.963147199147,-4126.94918963708,-14004.122182958617,-4101.790869637321,30.53761964673186,9927.0,31,31
10,W,718099,717012,-13639.96186947162,-3849.762389637291,-14004.122182958617,-4101.790869637321,-13275.801555984623,-3597.7339096372616,26.334956561142278,8206.5,31,31
10,W,717012,717015,-13019.257116348661,-3459.5301296369767,-13275.801555984623,-3597.7339096372616,-12762.712676712701,-3321.3263496366917,21.48960415412047,7161.0,31,31
10,W,717015,717019,-12389.33078020536,-3387.506089636895,-12762.712676712701,-3321.3263496366917,-12015.94888369802,-3453.685829637099,15.006309260477114,6950.0,31,31
10,W,717019,718414,-11553.99368227647,-3553.5398696369175,-12015.94888369802,-3453.685829637099,-11092.03848085492,-3653.393909636736,14.147853855708641,5965.5,31,31
10,W,718414,764244,-10691.729561926344,-3635.3044096369267,-11092.03848085492,-3653.393909636736,-10291.420642997768,-3617.214909637117,13.623071409261014,5757.5,44,44
10,W,764244,773647,-10211.238978632824,-3612.9847496371194,-10291.420642997768,-3617.214909637117,-10131.05731426788,-3608.754589637121,15.19169206094627,6235.0,8,8
10,W,773647,717026,-10026.807318219417,-3603.0216096369622,-10131.05731426788,-3608.754589637121,-9922.557322170951,-3597.2886296368038,9.265721844293273,5292.0,8,8
10,W,717026,717029,-9786.308433040227,-3589.6632096370727,-9922.557322170951,-3597.2886296368038,-9650.059543909503,-3582.0377896373416,15.973866508738816,5331.0,8,8
10,W,717029,717031,-9361.37788744632,-3566.6199696371145,-9650.059543909503,-3582.0377896373416,-9072.696230983138,-3551.2021496368875,17.94338752815152,6295.5,8,8
10,W,717031,718103,-8960.377349790971,-3545.023889637062,-9072.696230983138,-3551.2021496368875,-8848.058468598807,-3538.8456296372365,10.306121071994124,6485.5,8,8
10,W,718103,717033,-8582.937956754287,-3522.53724963728,-8848.058468598807,-3538.8456296372365,-8317.817444909768,-3506.2288696373244,12.689285406214568,5808.5,8,8
10,W,717033,763330,-7760.142211733326,-3432.9803096371706,-8317.817444909768,-3506.2288696373244,-7202.466978556883,-3359.7317496370174,13.156261345561813,6122.0,8,8
10,W,763330,717036,-6923.9751713320475,-3325.556509637085,-7202.466978556883,-3359.7317496370174,-6645.483364107212,-3291.381269637153,7.809582341723231,5501.5,8,8
10,W,717036,763743,-6629.4378096510945,-3290.6020296371426,-6645.483364107212,-3291.381269637153,-6613.392255194977,-3289.8227896371327,12.870883122378107,4773.5,8,8
10,W,763743,776177,-6533.302806660007,-3287.6520496370767,-6613.392255194977,-3289.8227896371327,-6453.213358125038,-3285.4813096370203,18.464031700873807,4921.0,8,8
10,W,776177,717040,-6253.473869897272,-3287.0397896370405,-6453.213358125038,-3285.4813096370203,-6053.734381669506,-3288.59826963706,12.878130311614733,5295.0,8,8
10,W,717040,717041,-5846.617627024809,-3290.3237296370544,-6053.734381669506,-3288.59826963706,-5639.500872380113,-3292.0491896370486,11.993470613897035,5212.5,8,8
10,W,717041,716063,-5384.5241018576435,-3297.2255696370303,-5639.500872380113,-3292.0491896370486,-5129.547331335173,-3302.4019496370124,19.78491827860249,5197.5,8,8
10,W,716063,717043,-5023.406910766998,-3304.2387296371207,-5129.547331335173,-3302.4019496370124,-4917.266490198823,-3306.0755096372295,30.820497047642156,5802.5,8,8
10,W,717043,768598,-4681.655044020055,-3308.079269637312,-4917.266490198823,-3306.0755096372295,-4446.043597841288,-3310.083029637394,45.059804614714025,6343.5,8,8
10,W,768598,717045,-4309.518061219986,-3309.693409637191,-4446.043597841288,-3310.083029637394,-4172.992524598684,-3309.3037896369883,57.93457695213611,6829.5,8,8
10,W,717045,759289,-3875.1353930308014,-3254.311709637014,-4172.992524598684,-3309.3037896369883,-3577.278261462918,-3199.3196296370393,61.00857774216228,5719.5,8,8
10,W,759289,763727,-3382.241780574969,-3178.614109637111,-3577.278261462918,-3199.3196296370393,-3187.2052996870207,-3157.908589637183,62.067498522909816,6855.0,9,9
10,W,763727,769097,-2460.590665571477,-3555.7106096369735,-3187.2052996870207,-3157.908589637183,-1733.9760314559333,-3953.5126296367644,61.41487239493155,8670.0,9,9
10,W,769097,769105,-1433.3524249816198,-4122.106769637046,-1733.9760314559333,-3953.5126296367644,-1132.7288185073064,-4290.700909637328,62.08529450853494,7759.5,9,9
10,W,769105,769118,-159.3446227579547,-4324.0412496369945,-1132.7288185073064,-4290.700909637328,814.039572991397,-4357.381589636661,62.3881989178047,7762.0,16,16
10,W,769118,764941,1282.91096167804,-2891.5198296370245,814.039572991397,-4357.381589636661,1751.782350364683,-1425.658069637388,41.89061642751679,5840.5,16,16
10,W,764941,717047,2006.4363654815884,-1349.5151896370276,1751.782350364683,-1425.658069637388,2261.090380598494,-1273.372309636667,16.364180147488383,3966.5,47,47
10,W,717047,737329,2457.187343533111,-1286.3967496370046,2261.090380598494,-1273.372309636667,2653.284306467727,-1299.421189637342,18.954203112530486,3966.5,47,47
10,W,737329,717049,2675.831076953399,-1307.3249096371615,2653.284306467727,-1299.421189637342,2698.3778474390706,-1315.228629636981,26.26516410298955,3991.0,45,45
10,W,717049,717052,2863.7208310000087,-1370.0537296369816,2698.3778474390706,-1315.228629636981,3029.0638145609464,-1424.8788296369823,36.16228985126309,6093.5,45,45
10,W,717052,717055,3145.53240811243,-1438.3485496369867,3029.0638145609464,-1424.8788296369823,3262.001001663913,-1451.8182696369909,44.02384883211323,8157.0,45,45
10,W,717055,717060,3576.0881193485166,-1357.474569637102,3262.001001663913,-1451.8182696369909,3890.17523703312,-1263.130869637213,44.12873455205231,11478.0,45,45
10,W,717060,716076,4173.785022834623,-1256.173369636982,3890.17523703312,-1263.130869637213,4457.394808636126,-1249.215869636751,45.79375571439411,14896.0,45,45
10,W,716076,718020,4771.620250066346,-1250.4403896368233,4457.394808636126,-1249.215869636751,5085.845691496565,-1251.6649096368956,49.297587825069755,14767.0,45,45
10,W,718020,718332,5519.536740959635,-1041.103129636977,5085.845691496565,-1251.6649096368956,5953.227790422703,-830.5413496370585,56.352867104945496,11596.5,27,27
10,W,718332,717065,6045.628052290011,-783.1190296369555,5953.227790422703,-830.5413496370585,6138.028314157317,-735.6967096368523,61.96310805737028,8781.5,27,27
10,W,717065,737345,6318.033614721486,-658.2179896370963,6138.028314157317,-735.6967096368523,6498.038915285653,-580.7392696373402,63.396516953570504,8606.0,27,27
10,W,737345,716084,6651.67048840974,-588.3090296372118,6498.038915285653,-580.7392696373402,6805.302061533826,-595.8787896370834,63.69454864147302,8510.5,27,27
10,W,716084,717071,7132.898798344362,-457.17406963687665,6805.302061533826,-595.8787896370834,7460.495535154899,-318.46934963666996,63.214538520350175,8390.0,27,27
10,W,717071,716088,7678.217110273481,-185.33062963704353,7460.495535154899,-318.46934963666996,7895.938685392062,-52.1919096374171,53.10633756461068,9626.5,27,27
10,W,716088,717073,8081.430827852793,68.86859036264681,7895.938685392062,-52.1919096374171,8266.922970313524,189.92909036271072,56.59284273512653,12160.0,27,27
10,W,717073,716091,8636.201262377188,373.16181036281364,8266.922970313524,189.92909036271072,9005.479554440853,556.3945303629166,52.672438017352164,11691.0,27,27
10,W,716091,717079,9385.91596195956,548.1011903628944,9005.479554440853,556.3945303629166,9766.352369478265,539.8078503628722,33.192914074455835,9517.0,27,27
10,W,717079,717081,9839.479522832498,540.809730363111,9766.352369478265,539.8078503628722,9912.606676186733,541.8116103633499,28.19349861401744,8766.5,27,27
10,W,717081,717087,10372.210373938047,549.6596703633099,9912.606676186733,541.8116103633499,10831.81407168936,557.50773036327,23.379006299644296,8225.5,27,27
10,W,717087,717091,10903.926850911259,558.398290362999,10831.81407168936,557.50773036327,10976.039630133157,559.2888503627279,21.289728563546134,7692.5,27,27
10,W,717091,716101,11192.331859883208,563.1850503627782,10976.039630133157,559.2888503627279,11408.624089633258,567.0812503628283,22.879931498358175,8082.0,27,27
10,W,716101,717095,11801.048555078738,574.4283703628666,11408.624089633258,567.0812503628283,12193.473020524216,581.7754903629049,19.40633031309747,7965.0,27,27
10,W,717095,717101,12265.49358391614,583.5566103627584,12193.473020524216,581.7754903629049,12337.514147308064,585.3377303626119,23.53044219885662,7106.5,27,27
10,W,717101,717108,12642.149142396735,593.0744703628528,12337.514147308064,585.3377303626119,12946.784137485405,600.8112103630938,24.40315806933276,7275.5,27,27
10,W,717108,717112,13043.10357213644,596.6923703632102,12946.784137485405,600.8112103630938,13139.423006787476,592.5735303633267,18.555533639033975,7536.0,27,27
10,W,717112,717116,13468.910168116412,598.3065103630898,13139.423006787476,592.5735303633267,13798.397329445348,604.039490362853,16.322657401915354,6748.5,27,27
10,W,717116,717119,13878.763425470896,605.820610363102,13798.397329445348,604.039490362853,13959.129521496443,607.601730363351,19.25604760430351,6188.0,41,41
10,W,717119,717121,14274.27712122837,612.5554703631041,13959.129521496443,607.601730363351,14589.424720960296,617.5092103628572,27.204077657614313,7160.5,41,41
10,W,717121,717125,14989.77974780386,623.9101103629115,14589.424720960296,617.5092103628572,15390.134774647422,630.3110103629658,20.838240951000856,7242.5,41,41
10,W,717125,717129,15486.63864095906,632.3704303629077,15390.134774647422,630.3110103629658,15583.142507270699,634.4298503628494,16.634056078781832,6292.0,41,41
10,W,717129,717134,15760.519656673398,635.3204103629739,15583.142507270699,634.4298503628494,15937.896806076094,636.2109703630983,22.168399092003582,6103.0,41,41
10,W,717134,717135,16340.972199911103,644.6156303628395,15937.896806076094,636.2109703630983,16744.04759374611,653.0202903625807,18.304646396407797,6260.5,41,41
10,W,717135,717139,17110.882166308907,633.0383503628032,16744.04759374611,653.0202903625807,17477.716738871706,613.0564103630257,14.701352618588402,6951.5,41,41
10,W,717139,717142,17816.65602279723,444.3509503630254,17477.716738871706,613.0564103630257,18155.595306722757,275.6454903630251,14.52282445860909,6869.5,17,17
10,W,717142,774441,18585.5516150627,211.63649036287765,18155.595306722757,275.6454903630251,19015.50792340265,147.6274903627302,12.902320112870358,6379.0,17,17
10,W,774441,717150,19208.97673517645,145.2341103628406,19015.50792340265,147.6274903627302,19402.44554695025,142.84073036295098,12.708384831460673,7120.0,17,17
10,W,717150,717154,19620.858740795604,149.57559036295308,19402.44554695025,142.84073036295098,19839.271934640958,156.31045036295518,17.903739015226556,7530.0,17,17
10,W,717154,767329,20127.538619867948,100.59479036282994,19839.271934640958,156.31045036295518,20415.805305094935,44.8791303627047,23.223723500463038,7797.0,17,17
10,W,767329,717157,20953.46970311589,-123.38104963723339,20415.805305094935,44.8791303627047,21491.134101136846,-291.6412296371715,27.716735200006596,8201.0,17,17
10,W,717157,768174,21973.51510894942,-215.88796963701384,21491.134101136846,-291.6412296371715,22455.896116761996,-140.1347096368562,34.74130874744347,8555.5,17,17
10,W,768174,717160,22787.642565931194,-83.4728296371425,22455.896116761996,-140.1347096368562,23119.389015100394,-26.81094963742879,36.411774326338886,9228.0,17,17
10,W,717160,717162,23509.047005640095,34.91599036294346,23119.389015100394,-26.81094963742879,23898.7049961798,96.64293036331571,35.51935631636172,9330.0,17,17
10,W,717162,717167,23994.332812104065,110.11265036331991,23898.7049961798,96.64293036331571,24089.96062802833,123.58237036332412,31.73647376718098,8069.0,17,17
10,W,717167,775029,24225.24125094236,144.45487036322604,24089.96062802833,123.58237036332412,24360.52187385639,165.32737036312795,27.860282657508918,7571.0,17,17
10,W,775029,717169,24606.830356339015,206.0148303632289,24360.52187385639,165.32737036312795,24853.138838821644,246.70229036332984,52.508259430840496,7555.0,17,17
10,W,717169,717171,25386.192445332756,329.02343036312016,24853.138838821644,246.70229036332984,25919.246051843867,411.34457036291053,34.71900269141132,7359.5,17,17
10,W,717171,764227,26334.58615109557,463.99893036285505,25919.246051843867,411.34457036291053,26749.92625034727,516.6532903627996,14.496588551611834,6683.0,17,17
10,W,764227,717176,27037.4552089325,552.6096503629808,26749.92625034727,516.6532903627996,27324.984167517734,588.5660103631619,15.045725237456518,6620.0,17,17
10,W,717176,716146,27756.969224121698,614.5592303631863,27324.984167517734,588.5660103631619,28188.95428072566,640.5524503632108,18.78338322652062,7438.0,17,17
10,W,716146,717187,28558.324788619953,636.0439903631245,28188.95428072566,640.5524503632108,28927.69529651425,631.5355303630381,19.97163348957757,7647.0,17,17
10,W,717187,717192,28999.94639948111,630.6449703629136,28927.69529651425,631.5355303630381,29072.197502447965,629.754410362789,21.36514473402737,8194.5,17,17
10,W,717192,716153,29433.591341029187,624.4110503628332,29072.197502447965,629.754410362789,29794.98517961041,619.0676903628773,20.87311848324274,9259.5,17,17
10,W,716153,717196,30204.838436964892,613.9469703627548,29794.98517961041,619.0676903628773,30614.691694319372,608.8262503626322,21.559545541155593,8644.0,40,40
10,W,717196,717200,30709.489567771903,607.8800303626483,30614.691694319372,608.8262503626322,30804.28744122444,606.9338103626643,26.622901669792935,8185.5,40,40
10,W,717200,763731,31183.709474610805,602.0357303627707,30804.28744122444,606.9338103626643,31563.131507997172,597.1376503628769,30.30786900213736,8281.5,40,40
10,W,763731,717202,31908.75643961286,594.1320103629512,31563.131507997172,597.1376503628769,32254.381371228545,591.1263703630254,39.54603731809295,8412.0,24,24
10,W,717202,717207,32326.72469002603,590.1244903631821,32254.381371228545,591.1263703630254,32399.068008823517,589.1226103633386,48.08814036366708,8959.5,24,24
10,W,717207,717209,32720.624608755024,585.894330363184,32399.068008823517,589.1226103633386,33042.18120868653,582.6660503630294,48.71396753281255,9184.5,19,19
10,W,717209,717211,33162.75340668169,581.1632303628687,33042.18120868653,582.6660503630294,33283.32560467685,579.660410362708,55.21208980291627,8953.5,19,19
10,W,717211,717216,33540.469447208954,576.8774103630112,33283.32560467685,579.660410362708,33797.61328974106,574.0944103633143,53.60212811057541,8713.5,19,19
10,W,717216,717220,34194.27968337649,523.0541903632493,33797.61328974106,574.0944103633143,34590.94607701191,472.0139703631844,47.7076072472886,9343.5,19,19
10,W,717220,717224,34703.17274237345,408.22761036326585,34590.94607701191,472.0139703631844,34815.399407734985,344.44125036334725,49.86746856344763,9450.0,19,19
10,W,717224,717226,35832.90887823833,297.0189303632442,34815.399407734985,344.44125036334725,36850.418348741674,249.59661036314117,55.30161985770995,8773.0,19,19
10,W,717226,717235,38100.21949553555,-36.32880963712779,36850.418348741674,249.59661036314117,39350.02064232942,-322.25422963739675,63.52887976145933,7616.0,19,19
10,W,717235,717238,39932.548041746784,-114.92072963723729,39350.02064232942,-322.25422963739675,40515.07544116415,92.41277036292217,64.54382074242992,7647.0,19,19
10,W,717238,717240,41061.776990546154,364.75715036307247,40515.07544116415,92.41277036292217,41608.47853992816,637.1015303632228,63.089916762104956,9468.5,19,19
10,W,717240,763485,41871.93916682921,662.7051303630444,41608.47853992816,637.1015303632228,42135.39979373026,688.3087303628662,63.02253668094009,10047.5,19,19
10,W,763485,717245,42799.123231644255,630.4223303630802,42135.39979373026,688.3087303628662,43462.84666955825,572.5359303632943,54.95007446813119,9813.0,19,19
10,W,717245,717246,43844.343559124274,521.9409903632916,43462.84666955825,572.5359303632943,44225.8404486903,471.3460503632888,43.50468833408434,10052.5,19,19
10,W,717246,717249,44571.511488220975,596.9706703632985,44225.8404486903,471.3460503632888,44917.18252775164,722.5952903633083,40.491164331662034,9709.0,19,19
10,W,717249,768339,45201.62225602487,864.3613103633003,44917.18252775164,722.5952903633083,45486.06198429811,1006.1273303632922,41.57363968999813,8635.0,20,20
10,W,768339,717252,45635.26719757296,1079.2089103630765,45486.06198429811,1006.1273303632922,45784.472410847804,1152.2904903628605,42.410886133970074,8880.0,20,20
10,W,717252,768349,46037.00546186941,1276.690590362798,45784.472410847804,1152.2904903628605,46289.53851289101,1401.0906903627356,46.428330305497425,9193.5,20,20
10,W,768349,774728,46772.15006027918,1531.279430362691,46289.53851289101,1401.0906903627356,47254.761607667344,1661.4681703626468,49.43245848333527,8611.0,20,20
10,W,774728,716193,47286.99104032454,1662.0804303626828,47254.761607667344,1661.4681703626468,47319.22047298173,1662.692690362719,47.90982768415073,10562.0,20,20
10,W,716193,717258,47609.33147481279,1667.7020903627272,47319.22047298173,1662.692690362719,47899.442476643846,1672.7114903627353,46.83739128083772,9935.0,20,20
10,W,717258,774743,48381.639052795814,1681.3387903627054,47899.442476643846,1672.7114903627353,48863.83562894779,1689.9660903626752,45.76495487752471,9308.0,20,20
14,N,764262,764276,-23824.232049609127,33732.4262103631,-24323.53466226454,32921.7939703631,-23324.929436953717,34543.058450363096,63.61222828066664,3468.5,50,50
14,N,764276,764269,-23201.544656136488,34669.350990363004,-23324.929436953717,34543.058450363096,-23078.159875319256,34795.64353036291,64.43416970612219,3581.0,50,50
14,N,764269,764304,-22011.68379897648,35655.033930362806,-23078.159875319256,34795.64353036291,-20945.207722633702,36514.4243303627,65.52039046888832,3418.0,50,50
14,N,764304,764318,-20185.764252964822,37037.57267036281,-20945.207722633702,36514.4243303627,-19426.32078329594,37560.72101036292,60.701461697603925,3219.5,50,50
14,N,764318,766694,-18074.206172886992,38751.733690362795,-19426.32078329594,37560.72101036292,-16722.091562478043,39942.74637036267,57.624499793184725,2540.0,50,50
14,N,766694,766721,-14811.932855571442,40449.47501036271,-16722.091562478043,39942.74637036267,-12901.774148664843,40956.203650362746,57.316696261078945,1657.0,50,50
14,N,766740,766758,-5783.726430823254,45998.164750362994,-7950.614009025107,44514.21349036275,-3616.8388526214007,47482.11601036323,64.72871268442239,1832.0,36,36
14,S,775511,764283,-24093.271734237376,32062.29225036269,-24650.808643668202,29764.981410362616,-23535.73482480655,34359.60309036277,61.88264622519969,7762.0,50,50
14,S,764283,764290,-23402.067978921652,34499.42101036293,-23535.73482480655,34359.60309036277,-23268.401133036754,34639.2389303631,49.45396356203805,6907.0,50,50
14,S,764290,764297,-22414.759192811485,35393.93287036314,-23268.401133036754,34639.2389303631,-21561.117252586213,36148.62681036318,39.36118230362362,5803.5,50,50
14,S,764297,764311,-20765.940148711947,36691.256150363144,-21561.117252586213,36148.62681036318,-19970.763044837684,37233.88549036311,43.15886647095728,5550.0,50,50
14,S,764311,764322,-19705.504209246894,37407.04375036294,-19970.763044837684,37233.88549036311,-19440.2453736561,37580.20201036277,52.672021729323426,5318.0,50,50
14,S,764322,766703,-18227.100019369318,38694.236910362815,-19440.2453736561,37580.20201036277,-17013.954665082536,39808.27181036286,59.509905510001545,4820.0,50,50
14,S,766703,766712,-15349.597253593052,40342.496490363075,-17013.954665082536,39808.27181036286,-13685.239842103567,40876.7211703633,59.7156568406364,4747.5,50,50
14,S,766730,766749,-6396.731162124373,45733.66843036319,-8597.046978776361,44486.82877036308,-4196.415345472386,46980.50809036331,65.72833635839743,3657.5,36,36
