fwy,dir,sta_from,sta_to,mid_x,mid_y,x1,y1,x2,y2,speed_pm_mph,vol_day_veh,cell_euclidean_mid,cell_weighted_mid
118,E,760814,764081,-50438.45837396459,24011.74117035673,-50611.31694768742,24044.580570356477,-50265.59980024176,23978.901770356984,66.23515839600485,33709.5,55,55
118,E,764081,760801,-49960.68815766252,23976.39707035698,-50265.59980024176,23978.901770356984,-49655.776515083264,23973.892370356978,62.97137333601238,39191.5,55,55
118,E,760801,760794,-49501.2688915718,23973.61407035689,-49655.776515083264,23973.892370356978,-49346.761268060334,23973.3357703568,62.377268297974965,35238.0,55,55
118,E,760794,764072,-49159.009837758684,23973.168790356827,-49346.761268060334,23973.3357703568,-48971.25840745704,23973.001810356855,65.41952299547356,35651.0,55,55
118,E,764072,760782,-48497.82233517489,23973.61407035689,-48971.25840745704,23973.001810356855,-48024.38626289273,23974.226330356923,64.09934679075138,37823.5,55,55
118,E,760782,760774,-47870.93912142859,23974.226330356923,-48024.38626289273,23974.226330356923,-47717.491979964456,23974.226330356923,64.56929299700028,37120.5,55,55
118,E,760774,764068,-47612.688688934184,23973.78105035686,-47717.491979964456,23974.226330356923,-47507.88539790391,23973.3357703568,63.41370827856423,37929.5,55,55
118,E,764068,760765,-46960.0311506446,23972.723510356765,-47507.88539790391,23973.3357703568,-46412.1769033853,23972.111250356727,62.661016776560615,37818.0,55,55
118,E,760765,760756,-46250.98363218368,23971.610310356806,-46412.1769033853,23972.111250356727,-46089.790360982064,23971.109370356884,65.5215988729041,38181.5,55,55
118,E,760756,759142,-45791.70268983794,23971.443330356833,-46089.790360982064,23971.109370356884,-45493.61501869381,23971.777290356782,64.29804148702422,39308.0,55,55
118,E,759142,764193,-45131.0223743203,23971.498990356693,-45493.61501869381,23971.777290356782,-44768.429729946794,23971.220690356604,63.00004797045658,45153.5,55,55
118,E,764193,760746,-44375.54418535014,23942.945410356806,-44768.429729946794,23971.220690356604,-43982.65864075348,23914.670130357004,66.05760338300195,43673.5,55,55
118,E,760746,760738,-43829.25760720433,23909.438090356765,-43982.65864075348,23914.670130357004,-43675.856573655175,23904.20605035653,68.1058623802208,38349.5,55,55
118,E,760738,764185,-43408.70731354598,23903.037190356714,-43675.856573655175,23904.20605035653,-43141.55805343679,23901.868330356898,67.89593215603296,41494.5,55,55
118,E,764185,764181,-42744.93776771635,23900.922110356914,-43141.55805343679,23901.868330356898,-42348.31748199591,23899.975890356927,67.25609996470591,43172.0,55,50
118,E,764181,760726,-41951.69719627613,23899.69759035684,-42348.31748199591,23899.975890356927,-41555.076910556345,23899.419290356753,66.77513958762617,43289.5,50,50
118,E,760726,760718,-41401.35312160163,23897.972130356844,-41555.076910556345,23899.419290356753,-41247.62933264691,23896.52497035694,67.39375925499576,43703.0,50,50
118,E,760718,764173,-40988.7794972557,23897.415530356666,-41247.62933264691,23896.52497035694,-40729.92966186449,23898.306090356396,68.33416568573088,42411.5,50,50
118,E,764173,717553,-40543.792008591976,23896.85893035649,-40729.92966186449,23898.306090356396,-40357.65435531946,23895.411770356586,67.88341326311458,41601.0,50,50
118,E,717553,717560,-40195.769465391066,23894.465550356603,-40357.65435531946,23895.411770356586,-40033.884575462675,23893.51933035662,67.84337557004899,42306.5,50,50
118,E,717560,764165,-39853.04933242743,23856.616750356454,-40033.884575462675,23893.51933035662,-39672.21408939218,23819.71417035629,66.24476306663657,43841.0,50,29
118,E,764165,717565,-39062.021940912484,23561.34045035646,-39672.21408939218,23819.71417035629,-38451.829792432785,23302.96673035663,65.32127083203957,44017.0,50,29
118,E,717565,772107,-38209.94766980005,23003.014990356576,-38451.829792432785,23302.96673035663,-37968.065547167316,22703.06325035652,67.1655452959703,45234.0,50,29
118,E,772107,717568,-37109.305628365386,22603.765810356483,-37968.065547167316,22703.06325035652,-36250.54570956345,22504.468370356448,67.65845154884178,45714.0,50,29
118,E,717568,772487,-35953.65684421226,22780.15235035647,-36250.54570956345,22504.468370356448,-35656.76797886107,23055.836330356495,66.20501711394805,44660.5,50,29
118,E,772487,765920,-35141.05094842899,23196.09953035672,-35656.76797886107,23055.836330356495,-34625.333917996904,23336.36273035695,67.00446640914541,44751.5,50,29
118,E,765920,717525,-33960.36556637499,23353.450350356914,-34625.333917996904,23336.36273035695,-33295.39721475307,23370.53797035688,67.6001377618139,44839.5,50,29
118,E,717525,765978,-33112.717655113105,23287.660230356913,-33295.39721475307,23370.53797035688,-32930.03809547314,23204.782490356945,68.64721469429094,46566.5,50,26
118,E,765978,717530,-32466.423009108123,23099.47377035666,-32930.03809547314,23204.782490356945,-32002.807922743108,22994.165050356376,69.93996747289718,45784.5,50,26
118,E,717530,765941,-31681.89683362273,22991.437710356542,-32002.807922743108,22994.165050356376,-31360.98574450235,22988.710370356705,68.4331669013001,48464.0,50,26
118,E,765941,771706,-30799.483554372157,22989.266970356482,-31360.98574450235,22988.710370356705,-30237.981364241965,22989.823570356264,68.06530592791924,51336.5,26,26
118,E,771706,765995,-29997.943558213956,22972.235010356377,-30237.981364241965,22989.823570356264,-29757.90575218595,22954.64645035649,66.05141431750056,53995.5,26,26
118,E,765995,717533,-29375.21005682698,22911.454290356385,-29757.90575218595,22954.64645035649,-28992.514361468013,22868.26213035628,65.53879424569638,56610.5,26,26
118,E,717533,765958,-28588.701240991904,22966.89165035642,-28992.514361468013,22868.26213035628,-28184.888120515796,23065.521170356562,66.67014386411616,62184.0,26,26
118,E,765958,717536,-27683.04957252954,23126.07925035672,-28184.888120515796,23065.521170356562,-27181.21102454329,23186.637330356883,62.01658861562582,66786.5,26,26
118,E,717536,766012,-26755.634968138253,23353.116390356572,-27181.21102454329,23186.637330356883,-26330.058911733217,23519.59545035626,55.63619832543179,82744.5,26,26
118,E,766012,766029,-25928.182323691806,23503.954990356593,-26330.058911733217,23519.59545035626,-25526.305735650392,23488.31453035693,56.84460432148653,88491.0,26,26
118,E,766029,766046,-25123.87585262717,23487.757930356755,-25526.305735650392,23488.31453035693,-24721.44596960395,23487.201330356576,63.01018255079475,76682.0,26,26
118,E,766046,717539,-24455.633839032656,23493.93619035658,-24721.44596960395,23487.201330356576,-24189.821708461368,23500.67105035658,66.22549398099879,73040.5,26,26
118,E,717539,717541,-23982.474414241082,23481.301370356443,-24189.821708461368,23500.67105035658,-23775.127120020796,23461.93169035631,68.29424069612661,71647.0,26,26
118,E,717541,717543,-23435.865080689706,23215.413550356603,-23775.127120020796,23461.93169035631,-23096.603041358616,22968.895410356898,69.22646550714612,79260.5,26,26
118,E,717543,717547,-22850.66342219654,22727.331010356946,-23096.603041358616,22968.895410356898,-22604.723803034463,22485.766610356997,66.79848409978673,83851.0,26,26
118,E,717547,766062,-22195.977135642293,22327.747870356907,-22604.723803034463,22485.766610356997,-21787.23046825012,22169.72913035682,62.54665589970659,73791.0,26,26
118,E,766062,766138,-21387.843707623906,22164.107470356776,-21787.23046825012,22169.72913035682,-20988.45694699769,22158.48581035673,63.27838446046148,72155.0,26,12
118,E,766138,766170,-20746.021529383805,22156.1480903567,-20988.45694699769,22158.48581035673,-20503.586111769917,22153.81037035667,61.30159023554495,83428.0,26,12
118,E,766170,771690,-20098.89694090709,22149.301910356582,-20503.586111769917,22153.81037035667,-19694.20777004426,22144.793450356497,57.658893938667674,85910.0,12,12
118,E,771690,766185,-19050.03408813392,22220.991990356717,-19694.20777004426,22144.793450356497,-18405.860406223583,22297.190530356937,62.065713317956906,62595.5,12,12
118,E,766185,766112,-18249.416250277423,22332.20067035674,-18405.860406223583,22297.190530356937,-18092.972094331264,22367.21081035654,64.97237558002128,46745.0,12,12
118,E,766112,766153,-17755.416047858627,22579.442390356595,-18092.972094331264,22367.21081035654,-17417.86000138599,22791.67397035665,65.17351408066219,52132.0,12,12
118,W,717554,717566,-56376.92729971449,25183.105870356776,-57083.02391160837,25136.51845035694,-55670.8306878206,25229.693290356616,65.61208615969227,28270.5,55,55
118,W,717566,772133,-55179.22809698702,25202.75385035661,-55670.8306878206,25229.693290356616,-54687.62550615345,25175.8144103566,65.3041978430943,29796.5,55,55
118,W,772133,772126,-53887.46874744813,25092.324410356596,-54687.62550615345,25175.8144103566,-53087.31198874282,25008.834410356594,65.83301370355744,30316.5,55,55
118,W,772126,772119,-52372.27044131851,24837.679910356448,-53087.31198874282,25008.834410356594,-51657.2288938942,24666.525410356306,65.95879521175043,30859.5,55,55
118,W,772119,760869,-51362.92207178884,24485.85305035646,-51657.2288938942,24666.525410356306,-51068.61524968348,24305.180690356618,66.60755263665564,26966.0,55,55
118,W,760869,764085,-50667.338064538206,24158.683570356705,-51068.61524968348,24305.180690356618,-50266.060879392935,24012.186450356792,65.175439628367,31328.5,55,55
118,W,764085,760971,-50089.55978037696,24009.570430356674,-50266.060879392935,24012.186450356792,-49913.058681360984,24006.954410356557,65.21334508035098,36627.5,55,55
118,W,760971,760959,-49695.38321415739,24006.676110356468,-49913.058681360984,24006.954410356557,-49477.70774695379,24006.39781035638,67.5886968731113,32375.0,55,55
118,W,760959,764076,-49224.66750886602,24006.56479035635,-49477.70774695379,24006.39781035638,-48971.62727077825,24006.731770356328,66.67944676394744,35584.0,55,55
118,W,764076,760951,-48588.00941711757,24006.230830356406,-48971.62727077825,24006.731770356328,-48204.3915634569,24005.729890356484,66.35954695543955,38398.5,55,55
118,W,760951,760941,-48057.99893300347,24006.230830356406,-48204.3915634569,24005.729890356484,-47911.60630255005,24006.731770356328,66.74076065874075,37123.5,55,55
118,W,760941,764064,-47709.97638980257,24006.56479035635,-47911.60630255005,24006.731770356328,-47508.346477055085,24006.39781035638,66.05030504463923,41170.0,55,55
118,W,764064,760932,-47048.881103048734,24005.451590356395,-47508.346477055085,24006.39781035638,-46589.41572904238,24004.50537035641,65.75542916229072,45483.5,55,55
118,W,760932,760921,-46436.199127153835,24005.006310356333,-46589.41572904238,24004.50537035641,-46282.98252526529,24005.507250356255,66.20829486019599,42188.5,55,55
118,W,760921,759165,-45888.02212448897,24005.8412103566,-46282.98252526529,24005.507250356255,-45493.06172371265,24006.175170356943,65.66662855096743,41690.5,55,55
118,W,759165,764197,-45130.330755593524,24004.95065035687,-45493.06172371265,24006.175170356943,-44767.5997874744,24003.726130356798,65.4648813664561,44145.5,55,55
118,W,764197,760911,-44478.18040437011,23990.701690356855,-44767.5997874744,24003.726130356798,-44188.76102126583,23977.677250356912,66.772744370992,42848.5,55,55
118,W,760911,760900,-44036.65100933959,23958.864170356952,-44188.76102126583,23977.677250356912,-43884.54099741336,23940.051090356992,66.8773586256138,39431.5,55,55
118,W,760900,764189,-43512.03515129274,23937.54639035699,-43884.54099741336,23940.051090356992,-43139.52930517212,23935.041690356986,66.913506279943,39741.5,55,55
118,W,764189,764177,-42742.67847987674,23934.039810356746,-43139.52930517212,23935.041690356986,-42345.827654581364,23933.037930356506,66.92118590835693,43498.0,55,50
118,W,764177,760892,-42046.126206408764,23932.036050356663,-42345.827654581364,23933.037930356506,-41746.42475823616,23931.03417035682,66.5160784592286,43772.5,50,50
118,W,760892,717558,-41592.56264553582,23930.533230356898,-41746.42475823616,23931.03417035682,-41438.700532835486,23930.032290356976,67.4745130308118,41379.0,50,50
118,W,717558,764169,-41082.5168886609,23930.700210356874,-41438.700532835486,23930.032290356976,-40726.333244486326,23931.36813035677,67.35652717595406,40205.5,50,50
118,W,764169,717549,-40677.73550196745,23930.25493035681,-40726.333244486326,23931.36813035677,-40629.137759448575,23929.141730356852,66.28831704520327,42733.5,50,50
